speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
teacher,34m 37s,34m 38s,What do we think?,0.72,2077.429,2078.149,468,1,,,1,,,
student,34m 38s,34m 39s,,1.12,2078.149,2079.269,469,,,,,,,
student,34m 39s,34m 39s,Ominous.,0.72,2079.269,2079.989,469,,,,,,,
student,34m 39s,34m 40s,,0.16,2079.989,2080.149,469,,,,,,,
teacher,34m 40s,34m 40s,Ominous.,0.8,2080.149,2080.949,470,,,,,,,
teacher,34m 40s,34m 41s,,0.08,2080.949,2081.029,470,,,,,,,
teacher,34m 41s,34m 41s,Why?,0.4,2081.029,2081.429,470,1,,1,,,,
teacher,34m 41s,34m 41s,,0.4,2081.429,2081.829,470,,,,,,,
teacher,34m 41s,34m 43s,Because they don't give any information.,1.6,2081.829,2083.429,470,,,,,,,
teacher,34m 43s,34m 43s,,0.4,2083.429,2083.829,470,,,,,,,
teacher,34m 43s,34m 44s,Okay.,0.56,2083.829,2084.389,470,,,,,,,
teacher,34m 44s,34m 45s,,0.72,2084.389,2085.109,470,,,,,,,
teacher,34m 45s,34m 46s,About what they're doing.,1.04,2085.109,2086.149,470,,,,,,,
teacher,34m 46s,34m 46s,,0.16,2086.149,2086.309,470,,,,,,,
student,34m 46s,34m 48s,"Okay, question.",2.16,2086.309,2088.469,471,,,,,,,
student,34m 48s,34m 49s,,0.96,2088.469,2089.429,471,,,,,,,
teacher,34m 49s,34m 49s,Question.,0.4,2089.429,2089.829,472,,,,,,,
student,34m 49s,34m 51s,[Untranscribed],1.28,2089.829,2091.109,473,,,,,,,
teacher,34m 51s,34m 52s,We don't know what they're doing.,1.6,2091.109,2092.709,474,,,,,,,
student,34m 52s,34m 54s,[Untranscribed],2.08,2092.709,2094.789,475,,,,,,,
teacher,34m 54s,34m 56s,So write a quick summary.,1.28,2094.789,2096.069,476,,,,,,,
teacher,34m 56s,34m 56s,,0.64,2096.069,2096.709,476,,,,,,,
teacher,34m 56s,34m 57s,The search team leader.,1.12,2096.709,2097.829,476,,,,,,,
teacher,34m 57s,34m 58s,,0.24,2097.829,2098.069,476,,,,,,,
student,34m 58s,34m 59s,Can I read it again?,1.12,2098.069,2099.189,477,,,,,,,
student,34m 59s,34m 59s,,0.32,2099.189,2099.509,477,,,,,,,
teacher,34m 59s,34m 59s,No.,0.4,2099.509,2099.909,478,,,,,,,
teacher,34m 59s,35m 0s,,0.48,2099.909,2100.389,478,,,,,,,
teacher,35m 0s,35m 5s,The search team leader is talking to his text.,5.291,2100.389,2105.68,478,,,,,,,
teacher,35m 5s,35m 5s,,0.08,2105.68,2105.76,478,,,,,,,
student,35m 5s,35m 7s,This is the Incredibles.,1.28,2105.76,2107.04,479,,,,,,,
student,35m 7s,35m 7s,,0.32,2107.04,2107.36,479,,,,,,,
teacher,35m 7s,35m 10s,This is Captain America talking into what?,2.64,2107.36,2110.0,480,1,,,,,,
teacher,35m 10s,35m 10s,,0.56,2110.0,2110.56,480,,,,,,,
teacher,35m 10s,35m 13s,The search team leader is talking to his text.,2.8,2110.56,2113.36,480,,,,,,,
student,35m 13s,35m 14s,[Untranscribed],1.04,2113.36,2114.4,481,,,,,,,
teacher,35m 14s,35m 16s,T E C H S.,1.6,2114.4,2116.0,482,,,,,,,
teacher,35m 16s,35m 17s,,1.92,2116.0,2117.92,482,,,,,,,
teacher,35m 17s,35m 18s,"Hey, guys.",0.72,2117.92,2118.64,482,,,,,,,
student,35m 18s,35m 19s,I was the tech.,0.96,2118.64,2119.6,483,,,,,,,
student,35m 19s,35m 21s,,1.68,2119.6,2121.28,483,,,,,,,
student,35m 21s,35m 23s,I was something.,1.92,2121.28,2123.2,483,,,,,,,
student,35m 23s,35m 24s,,1.12,2123.2,2124.32,483,,,,,,,
teacher,35m 24s,35m 24s,I think,0.56,2124.32,2124.88,484,,,,,,,
teacher,35m 24s,35m 27s,,2.48,2124.88,2127.36,484,,,,,,,
student,35m 27s,35m 28s,I was shielding.,0.91,2127.36,2128.27,485,,,,,,,
student,35m 28s,35m 28s,,0.15,2128.27,2128.42,485,,,,,,,
teacher,35m 28s,35m 29s,I was asking about.,0.96,2128.42,2129.38,486,,,,,,,
student,35m 29s,35m 33s,,4.08,2129.38,2133.46,487,,,,,,,
student,35m 33s,35m 34s,Asking about what?,1.04,2133.46,2134.5,487,,,,,,,
student,35m 34s,35m 35s,,0.72,2134.5,2135.22,487,,,,,,,
teacher,35m 35s,35m 36s,What were they asking about?,1.36,2135.22,2136.58,488,1,,,,,,
teacher,35m 36s,35m 37s,,0.64,2136.58,2137.22,488,,,,,,,
teacher,35m 37s,35m 38s,Asking about what?,0.84,2137.22,2138.06,488,1,,,,,,
teacher,35m 38s,35m 38s,The project.,0.52,2138.06,2138.58,488,,,,,,,
teacher,35m 38s,35m 39s,,0.64,2138.58,2139.22,488,,,,,,,
teacher,35m 39s,35m 39s,"Yeah,",0.48,2139.22,2139.7,488,,,,,,,
teacher,35m 39s,35m 40s,,0.435,2139.7,2140.135,488,,,,,,,
silence,35m 40s,35m 43s,,3.805,2140.135,2143.94,489,,,,,,,
teacher,35m 43s,35m 44s,exactly.,0.88,2143.94,2144.82,490,,,,,,,
silence,35m 44s,35m 47s,,2.943,2144.82,2147.763,491,,,,,,,
student,35m 47s,35m 52s,,4.577,2147.763,2152.34,492,,,,,,,
student,35m 52s,35m 53s,That's ominous.,0.96,2152.34,2153.3,492,,,,,,,
teacher,35m 53s,35m 53s,Questions.,0.68,2153.3,2153.98,493,,,,,,,
teacher,35m 53s,35m 54s,Whatever.,0.44,2153.98,2154.42,493,,,,,,,
teacher,35m 54s,35m 54s,,0.25,2154.42,2154.67,493,,,,,,,
teacher,35m 54s,35m 56s,Ominous and questions.,1.84,2154.67,2156.51,493,,,,,,,
student,35m 56s,35m 58s,[Untranscribed],1.76,2156.51,2158.27,494,,,,,,,
teacher,35m 58s,36m 1s,"All right, I'm going to read the last script and then the rest will watch.",2.8,2158.27,2161.07,495,,,,,,,
teacher,36m 1s,36m 1s,,0.16,2161.07,2161.23,495,,,,,,,
teacher,36m 1s,36m 1s,Yeah.,0.48,2161.23,2161.71,495,,,,,,,
student,36m 1s,36m 2s,[Untranscribed],1.04,2161.71,2162.75,496,,,,,,,
teacher,36m 2s,36m 3s,"Hey, listen up.",1.2,2162.75,2163.95,497,,,,,,,
teacher,36m 3s,36m 4s,Which one is it?,0.96,2163.95,2164.91,497,,,,,,,
student,36m 4s,36m 6s,[Untranscribed],1.12,2164.91,2166.03,498,,,,,,,
teacher,36m 6s,36m 6s,I'm going to read it.,0.76,2166.03,2166.79,499,,,,,,,
teacher,36m 6s,36m 7s,I want you to tell me what it is.,1.16,2166.79,2167.95,499,,,,,,,
teacher,36m 7s,36m 8s,Yeah.,0.4,2167.95,2168.35,499,,,,,,,
student,36m 8s,36m 9s,,1.2,2168.35,2169.55,500,,,,,,,
student,36m 9s,36m 10s,Hey.,0.48,2169.55,2170.03,500,,,,,,,
student,36m 10s,36m 10s,,0.88,2170.03,2170.91,500,,,,,,,
teacher,36m 10s,36m 13s,This is at the Thrombia State Manor house.,2.56,2170.91,2173.47,501,,,,,,,
student,36m 13s,36m 15s,[Untranscribed],2.32,2173.47,2175.79,502,,,,,,,
teacher,36m 15s,36m 16s,Yeah.,0.48,2175.79,2176.27,503,,,,,,,
teacher,36m 16s,36m 17s,,0.8,2176.27,2177.07,503,,,,,,,
teacher,36m 17s,36m 20s,"The grounds of the New England manor, predominantly.",2.98,2177.07,2180.05,503,,,,,,,
teacher,36m 20s,36m 20s,,0.63,2180.05,2180.68,503,,,,,,,
teacher,36m 20s,36m 21s,Okay.,0.48,2180.68,2181.16,503,,,,,,,
teacher,36m 21s,36m 21s,,0.16,2181.16,2181.32,503,,,,,,,
teacher,36m 21s,36m 29s,"Or inside the manor, it's unlit and still Gothic, with the theme of antique games, arcane puzzles and decorative weapons.",8.24,2181.32,2189.56,503,,,,,,,
teacher,36m 29s,36m 30s,,0.8,2189.56,2190.36,503,,,,,,,
teacher,36m 30s,36m 33s,"First floor is a drawing room, a living room and a kitchen.",3.28,2190.36,2193.64,503,,,,,,,
teacher,36m 33s,36m 34s,,0.48,2193.64,2194.12,503,,,,,,,
teacher,36m 34s,36m 36s,The detritus of a party.,2.319,2194.12,2196.439,503,,,,,,,
teacher,36m 36s,36m 37s,,0.721,2196.439,2197.16,503,,,,,,,
teacher,36m 37s,36m 38s,"Spray champagne, please.",1.28,2197.16,2198.44,503,,,,,,,
student,36m 38s,36m 39s,[Untranscribed],1.28,2198.44,2199.72,504,,,,,,,
teacher,36m 39s,36m 45s,"On the second floor, we follow one housekeeper named Frank,",5.86,2199.72,2205.58,505,,,,,,,
teacher,36m 45s,36m 46s,,0.469,2205.58,2206.049,505,,,,,,,
student,36m 46s,36m 49s,[Untranscribed],2.961,2206.049,2209.01,506,,,,,,,
teacher,36m 49s,36m 51s,carrying a tray of coffee up a flight of stairs.,2.32,2209.01,2211.33,507,,,,,,,
student,36m 51s,36m 52s,[Untranscribed],1.36,2211.33,2212.69,508,,,,,,,
teacher,36m 52s,36m 54s,"On the second floor, there's a hallway.",1.76,2212.69,2214.45,509,,,,,,,
teacher,36m 54s,36m 54s,,0.08,2214.45,2214.53,509,,,,,,,
teacher,36m 54s,36m 55s,The doors are all closed.,1.36,2214.53,2215.89,509,,,,,,,
teacher,36m 55s,36m 56s,,0.4,2215.89,2216.29,509,,,,,,,
teacher,36m 56s,36m 57s,The house has not woken up.,1.6,2216.29,2217.89,509,,,,,,,
teacher,36m 57s,37m 2s,"And Fran steps lightly up a much narrower, creaky flight of steep stairs.",4.88,2217.89,2222.77,509,,,,,,,
student,37m 2s,37m 4s,[Untranscribed],1.28,2222.77,2224.05,510,,,,,,,
teacher,37m 4s,37m 5s,"On the third floor, master bedroom.",1.92,2224.05,2225.97,511,,,,,,,
teacher,37m 5s,37m 7s,,1.6,2225.97,2227.57,511,,,,,,,
teacher,37m 7s,37m 9s,"Fran says, Morning, Mr.",1.6,2227.57,2229.17,511,,,,,,,
teacher,37m 9s,37m 9s,Thrombey.,0.68,2229.17,2229.85,511,,,,,,,
teacher,37m 9s,37m 11s,"But the bed is empty, on slide.",1.53,2229.85,2231.38,511,,,,,,,
teacher,37m 11s,37m 12s,,0.95,2231.38,2232.33,511,,,,,,,
teacher,37m 12s,37m 13s,There's a robe thrown across it.,1.52,2232.33,2233.85,511,,,,,,,
teacher,37m 13s,37m 14s,,0.64,2233.85,2234.49,511,,,,,,,
teacher,37m 14s,37m 20s,"Fran heads out onto the landing and up an even narrower half flight of stairs, which leads to a single door.",6.0,2234.49,2240.49,511,,,,,,,
teacher,37m 20s,37m 20s,,0.48,2240.49,2240.97,511,,,,,,,
teacher,37m 20s,37m 22s,"Fran says, Mr.",1.2,2240.97,2242.17,511,,,,,,,
teacher,37m 22s,37m 22s,Thrombey?,0.6,2242.17,2242.77,511,,,,,,,
teacher,37m 22s,37m 23s,You up there?,0.6,2242.77,2243.37,511,,,,,,,
teacher,37m 23s,37m 23s,,0.16,2243.37,2243.53,511,,,,,,,
teacher,37m 23s,37m 23s,Mr.,0.4,2243.53,2243.93,511,,,,,,,
teacher,37m 23s,37m 24s,Thrombey?,0.56,2243.93,2244.49,511,,,,,,,
teacher,37m 24s,37m 25s,I'm coming in.,0.64,2244.49,2245.13,511,,,,,,,
student,37m 25s,37m 26s,[Untranscribed],1.36,2245.13,2246.49,512,,,,,,,
teacher,37m 26s,37m 27s,In his study.,0.8,2246.49,2247.29,513,,,,,,,
teacher,37m 27s,37m 27s,,0.48,2247.29,2247.77,513,,,,,,,
teacher,37m 27s,37m 32s,"It's cramped, it's in the attic, and every shelf is crammed with curios.",4.8,2247.77,2252.57,513,,,,,,,
teacher,37m 32s,37m 33s,,0.64,2252.57,2253.21,513,,,,,,,
teacher,37m 33s,37m 45s,"The door swings open and Fran sees Harlan Thrombie himself, 85 years old, slung across a white leather daybed, throat slit, drenched in blood, very much dead.",12.65,2253.21,2265.86,513,,,,,,,
teacher,37m 45s,37m 47s,,1.28,2265.86,2267.14,513,,,,,,,
teacher,37m 47s,37m 47s,"Hey, guys.",0.52,2267.14,2267.66,513,,,,,,,
teacher,37m 47s,37m 48s,Go to detective.,1.0,2267.66,2268.66,513,,,,,,,
teacher,37m 48s,37m 49s,,0.64,2268.66,2269.3,513,,,,,,,
teacher,37m 49s,37m 51s,"Hey, which one is this?",1.76,2269.3,2271.06,513,,,,,,,
teacher,37m 51s,37m 51s,,0.16,2271.06,2271.22,513,,,,,,,
teacher,37m 51s,37m 52s,This is Knives Out.,1.2,2271.22,2272.42,513,,,,,,,
teacher,37m 52s,37m 53s,,0.72,2272.42,2273.14,513,,,,,,,
teacher,37m 53s,37m 54s,I've never watched Guns Out.,1.76,2273.14,2274.9,513,,,,,,,
teacher,37m 54s,37m 55s,,0.4,2274.9,2275.3,513,,,,,,,
teacher,37m 55s,37m 56s,Knives Out.,0.96,2275.3,2276.26,513,,,,,,,
teacher,37m 56s,37m 57s,,0.96,2276.26,2277.22,513,,,,,,,
teacher,37m 57s,37m 57s,"So,",0.4,2277.22,2277.62,513,,,,,,,
group,37m 57s,38m 0s,[Untranscribed],2.72,2277.62,2280.34,514,,,,,,,
teacher,38m 0s,38m 3s,summary of Knives Out.,3.04,2280.34,2283.38,515,,,,,,,
student,38m 3s,38m 4s,[Untranscribed],1.205,2283.38,2284.585,516,,,,,,,
silence,38m 4s,38m 6s,,2.275,2284.585,2286.86,517,,,,,,,
teacher,38m 6s,38m 10s,It's early morning at a big fancy manor.,4.08,2286.86,2290.94,518,,,,,,,
student,38m 10s,38m 12s,[Untranscribed],1.28,2290.94,2292.22,519,,,,,,,
teacher,38m 12s,38m 13s,M A N O R.,1.16,2292.22,2293.38,520,,,,,,,
teacher,38m 13s,38m 14s,Like a big house.,0.84,2293.38,2294.22,520,,,,,,,
student,38m 14s,38m 16s,,2.08,2294.22,2296.3,521,,,,,,,
student,38m 16s,38m 16s,Fancy.,0.6,2296.3,2296.9,521,,,,,,,
teacher,38m 16s,38m 19s,And the housekeeper finds,2.2,2296.9,2299.1,522,,,,,,,
student,38m 19s,38m 22s,[Untranscribed],3.28,2299.1,2302.38,523,,,,,,,
teacher,38m 22s,38m 22s,Mr.,0.44,2302.38,2302.82,524,,,,,,,
teacher,38m 22s,38m 24s,Thrombey dead.,1.32,2302.82,2304.14,524,,,,,,,
student,38m 24s,38m 25s,,1.6,2304.14,2305.74,525,,,,,,,
student,38m 25s,38m 27s,Is it Saturday night?,1.28,2305.74,2307.02,525,,,,,,,
student,38m 27s,38m 28s,,1.44,2307.02,2308.46,525,,,,,,,
teacher,38m 28s,38m 32s,I don't think it's Says the day it's a,4.04,2308.46,2312.5,526,,,,,,,
student,38m 32s,38m 35s,[Untranscribed],2.72,2312.5,2315.22,527,,,,,,,
teacher,38m 35s,38m 35s,Fran.,0.48,2315.22,2315.7,528,,,,,,,
teacher,38m 35s,38m 36s,The housekeeper.,0.8,2315.7,2316.5,528,,,,,,,
student,38m 36s,38m 38s,,2.32,2316.5,2318.82,529,,,,,,,
student,38m 38s,38m 39s,Yo.,0.4,2318.82,2319.22,529,,,,,,,
teacher,38m 39s,38m 41s,That is like early morning at the manor.,2.56,2319.22,2321.78,530,,,,,,,
teacher,38m 41s,38m 43s,,1.28,2321.78,2323.06,530,,,,,,,
student,38m 43s,38m 43s,That's action.,0.72,2323.06,2323.78,531,,,,,,,
student,38m 43s,38m 45s,,1.359,2323.78,2325.139,531,,,,,,,
teacher,38m 45s,38m 47s,The housekeeper finds Mr.,2.721,2325.139,2327.86,532,,,,,,,
teacher,38m 47s,38m 48s,Thromby dead.,1.08,2327.86,2328.94,532,,,,,,,
teacher,38m 48s,38m 49s,Okay.,0.48,2328.94,2329.42,532,,,,,,,
teacher,38m 49s,38m 50s,Got to be ominous.,0.84,2329.42,2330.26,532,,,,,,,
teacher,38m 50s,38m 51s,No matter Mr.,0.8,2330.26,2331.06,532,,,,,,,
teacher,38m 51s,38m 51s,Thromby.,0.56,2331.06,2331.62,532,,,,,,,
teacher,38m 51s,38m 52s,,0.4,2331.62,2332.02,532,,,,,,,
teacher,38m 52s,38m 52s,I.,0.36,2332.02,2332.38,532,,,,,,,
teacher,38m 52s,38m 55s,"Yeah, I could argue surprising, unusual and ominous.",2.92,2332.38,2335.3,532,,,,,,,
student,38m 55s,38m 56s,[Untranscribed],1.65,2335.3,2336.95,533,,,,,,,
teacher,38m 56s,38m 57s,There's action.,0.72,2336.95,2337.67,534,,,,,,,
teacher,38m 57s,38m 57s,,0.16,2337.67,2337.83,534,,,,,,,
teacher,38m 57s,39m 1s,Or there was right aura in the air.,4.08,2337.83,2341.91,534,,,,,,,
teacher,39m 1s,39m 3s,Something happened.,1.12,2341.91,2343.03,534,,,,,,,
student,39m 3s,39m 4s,[Untranscribed],1.12,2343.03,2344.15,535,,,,,,,
teacher,39m 4s,39m 5s,"Question, question.",1.68,2344.15,2345.83,536,,,,,,,
teacher,39m 5s,39m 5s,,0.16,2345.83,2345.99,536,,,,,,,
teacher,39m 5s,39m 6s,Why?,0.4,2345.99,2346.39,536,,,,,,,
teacher,39m 6s,39m 6s,,0.48,2346.39,2346.87,536,,,,,,,
student,39m 6s,39m 7s,What happened?,0.64,2346.87,2347.51,537,,,,,,,
student,39m 7s,39m 8s,,1.36,2347.51,2348.87,537,,,,,,,
teacher,39m 8s,39m 9s,"Yeah, what the.",0.92,2348.87,2349.79,538,,,,,,,
teacher,39m 9s,39m 10s,What the heck happened?,1.16,2349.79,2350.95,538,,,,,,,
teacher,39m 10s,39m 11s,,0.8,2350.95,2351.75,538,,,,,,,
student,39m 11s,39m 12s,That's some high stakes.,1.04,2351.75,2352.79,539,,,,,,,
student,39m 12s,39m 13s,,0.32,2352.79,2353.11,539,,,,,,,
teacher,39m 13s,39m 13s,Shut up.,0.88,2353.11,2353.99,540,,,,,,,
teacher,39m 13s,39m 14s,,0.24,2353.99,2354.23,540,,,,,,,
teacher,39m 14s,39m 15s,"Yeah, he's dead.",1.36,2354.23,2355.59,540,,,,,,,
teacher,39m 15s,39m 16s,,0.8,2355.59,2356.39,540,,,,,,,
teacher,39m 16s,39m 16s,I don't know.,0.48,2356.39,2356.87,540,,,,,,,
teacher,39m 16s,39m 18s,Are the stakes gone now because he's dead?,1.84,2356.87,2358.71,540,1,,,,,,
student,39m 18s,39m 20s,"No, the stakes.",2.18,2358.71,2360.89,541,,,,,,,
student,39m 20s,39m 20s,,0.07,2360.89,2360.96,541,,,,,,,
student,39m 20s,39m 23s,Stakes aren't gone because the killer could still be out there.,2.32,2360.96,2363.28,541,,,,,,,
student,39m 23s,39m 23s,,0.16,2363.28,2363.44,541,,,,,,,
teacher,39m 23s,39m 24s,True.,0.64,2363.44,2364.08,542,,,,,,,
teacher,39m 24s,39m 24s,,0.08,2364.08,2364.16,542,,,,,,,
student,39m 24s,39m 25s,The stakes aren't gone because Charlie.,1.44,2364.16,2365.6,543,,,,,,,
student,39m 25s,39m 26s,,0.48,2365.6,2366.08,543,,,,,,,
teacher,39m 26s,39m 27s,So you should have that summary.,1.52,2366.08,2367.6,544,,,,,,,
teacher,39m 27s,39m 29s,,2.0,2367.6,2369.6,544,,,,,,,
student,39m 29s,39m 30s,,0.96,2369.6,2370.56,545,,,,,,,
student,39m 30s,39m 31s,Whoa.,0.56,2370.56,2371.12,545,,,,,,,
student,39m 31s,39m 31s,,0.48,2371.12,2371.6,545,,,,,,,
student,39m 31s,39m 31s,No.,0.32,2371.6,2371.92,545,,,,,,,
teacher,39m 31s,39m 32s,They found the killer.,1.04,2371.92,2372.96,546,,,,,,,
teacher,39m 32s,39m 32s,,0.033,2372.96,2372.993,546,,,,,,,
student,39m 32s,39m 34s,[Untranscribed],1.167,2372.993,2374.16,547,,,,,,,
teacher,39m 34s,39m 35s,And a couple.,0.88,2374.16,2375.04,548,,,,,,,
teacher,39m 35s,39m 35s,,0.24,2375.04,2375.28,548,,,,,,,
teacher,39m 35s,39m 38s,I think we said three of the hooks.,3.12,2375.28,2378.4,548,,,,,,,
student,39m 38s,39m 40s,[Untranscribed],1.68,2378.4,2380.08,549,,,,,,,
teacher,39m 40s,39m 40s,We said four.,0.8,2380.08,2380.88,550,,,,,,,
student,39m 40s,39m 42s,,1.52,2380.88,2382.4,551,,,,,,,
student,39m 42s,39m 42s,Ow.,0.48,2382.4,2382.88,551,,,,,,,
student,39m 42s,39m 42s,,0.08,2382.88,2382.96,551,,,,,,,
student,39m 42s,39m 43s,Four what?,0.64,2382.96,2383.6,551,,,,,,,
student,39m 43s,39m 43s,,0.32,2383.6,2383.92,551,,,,,,,
student,39m 43s,39m 44s,Four hooks.,0.96,2383.92,2384.88,551,,,,,,,
student,39m 44s,39m 46s,,1.2,2384.88,2386.08,551,,,,,,,
teacher,39m 46s,39m 46s,Question.,0.4,2386.08,2386.48,552,,,,,,,
teacher,39m 46s,39m 46s,,0.24,2386.48,2386.72,552,,,,,,,
teacher,39m 46s,39m 48s,"Surprising, unusual and ominous.",1.76,2386.72,2388.48,552,,,,,,,
teacher,39m 48s,39m 49s,,0.79,2388.48,2389.27,552,,,,,,,
teacher,39m 49s,39m 50s,High stakes in action.,1.12,2389.27,2390.39,552,,,,,,,
student,39m 50s,39m 55s,[Untranscribed],4.8,2390.39,2395.19,553,,,,,,,
teacher,39m 55s,39m 57s,Are we gonna watch like a full movie in this class?,2.24,2395.19,2397.43,554,,,,,,,
teacher,39m 57s,39m 58s,,0.88,2397.43,2398.31,554,,,,,,,
teacher,39m 58s,39m 58s,Maybe?,0.56,2398.31,2398.87,554,,,,,,,
student,39m 58s,40m 1s,[Untranscribed],2.64,2398.87,2401.51,555,,,,,,,
teacher,40m 1s,40m 2s,Nope.,0.56,2401.51,2402.07,556,,,,,,,
student,40m 2s,40m 4s,[Untranscribed],2.24,2402.07,2404.31,557,,,,,,,
teacher,40m 4s,40m 5s,This is the Incredibles.,1.44,2404.31,2405.75,558,,,,,,,
student,40m 5s,40m 9s,,3.52,2405.75,2409.27,559,,,,,,,
student,40m 9s,40m 10s,You're in the movie.,1.04,2409.27,2410.31,559,,,,,,,
student,40m 10s,40m 12s,,2.64,2410.31,2412.95,559,,,,,,,
student,40m 12s,40m 13s,You're Mr.,0.64,2412.95,2413.59,559,,,,,,,
student,40m 13s,40m 14s,Incredible.,0.56,2413.59,2414.15,559,,,,,,,
student,40m 14s,40m 15s,,1.37,2414.15,2415.52,559,,,,,,,
teacher,40m 15s,40m 16s,He's that one.,0.52,2415.52,2416.04,560,,,,,,,
student,40m 16s,40m 16s,Girl.,0.28,2416.04,2416.32,561,,,,,,,
student,40m 16s,40m 39s,,22.72,2416.32,2439.04,561,,,,,,,
teacher,40m 39s,40m 39s,"So, Mr.",0.64,2439.04,2439.68,562,,,,,,,
student,40m 39s,40m 41s,"Incredible, do you have a secret?",1.52,2439.68,2441.2,563,,,,,,,
student,40m 41s,40m 42s,,1.19,2441.2,2442.39,563,,,,,,,
student,40m 42s,40m 44s,Every superhero has a secret identity.,2.24,2442.39,2444.63,563,,,,,,,
student,40m 44s,40m 46s,I don't know a single one who doesn't.,1.68,2444.63,2446.31,563,,,,,,,
student,40m 46s,40m 46s,,0.08,2446.31,2446.39,563,,,,,,,
student,40m 46s,40m 49s,Who wants the pressure of being super all the time?,3.12,2446.39,2449.51,563,,,,,,,
student,40m 49s,40m 51s,,2.08,2449.51,2451.59,563,,,,,,,
teacher,40m 51s,40m 53s,Of course I have a secret identity.,2.0,2451.59,2453.59,564,,,,,,,
student,40m 53s,40m 55s,Can you see me in this at the.,1.44,2453.59,2455.03,565,,,,,,,
student,40m 55s,40m 55s,,0.64,2455.03,2455.67,565,,,,,,,
teacher,40m 55s,40m 56s,At the supermarket?,1.16,2455.67,2456.83,566,,,,,,,
student,40m 56s,40m 57s,Come on.,0.52,2456.83,2457.35,567,,,,,,,
student,40m 57s,40m 57s,,0.08,2457.35,2457.43,567,,,,,,,
student,40m 57s,40m 59s,"Don't want to go shopping as elastic roll, you know what I mean?",2.4,2457.43,2459.83,567,,,,,,,
silence,40m 59s,41m 1s,,2.0,2459.83,2461.83,568,,,,,,,
student,41m 1s,41m 5s,"Super ladies, they're always trying to tell you their secret identity.",3.44,2461.83,2465.27,569,,,,,,,
student,41m 5s,41m 5s,,0.24,2465.27,2465.51,569,,,,,,,
student,41m 5s,41m 8s,Thinking will strengthen the relationship or something like that.,2.96,2465.51,2468.47,569,,,,,,,
student,41m 8s,41m 9s,,0.73,2468.47,2469.2,569,,,,,,,
student,41m 9s,41m 14s,"I said, girl, I don't want to know about your mild man at alter Ego or anything like that.",4.88,2469.2,2474.08,569,,,,,,,
student,41m 14s,41m 20s,"I mean, you tell me you're a super mega ultra lightning babe, that's all right with me.",6.4,2474.08,2480.48,569,,,,,,,
student,41m 20s,41m 20s,,0.24,2480.48,2480.72,569,,,,,,,
student,41m 20s,41m 21s,I'm good.,0.64,2480.72,2481.36,569,,,,,,,
student,41m 21s,41m 22s,,0.88,2481.36,2482.24,569,,,,,,,
student,41m 22s,41m 22s,I'm good.,0.56,2482.24,2482.8,569,,,,,,,
student,41m 22s,41m 22s,,0.16,2482.8,2482.96,569,,,,,,,
student,41m 22s,41m 28s,"No matter how many times you save the world, it always manages to get back in jeopardy again.",5.28,2482.96,2488.24,569,,,,,,,
student,41m 28s,41m 29s,,0.8,2488.24,2489.04,569,,,,,,,
student,41m 29s,41m 31s,"Sometimes I just want it to stay saved, you know?",2.8,2489.04,2491.84,569,,,,,,,
student,41m 31s,41m 32s,,0.4,2491.84,2492.24,569,,,,,,,
student,41m 32s,41m 33s,For a little bit.,0.96,2492.24,2493.2,569,,,,,,,
student,41m 33s,41m 33s,,0.24,2493.2,2493.44,569,,,,,,,
student,41m 33s,41m 34s,I feel like the maid.,1.08,2493.44,2494.52,569,,,,,,,
student,41m 34s,41m 35s,I just cleaned up this mess.,1.24,2494.52,2495.76,569,,,,,,,
student,41m 35s,41m 38s,Can we keep it clean for 10 minutes?,2.72,2495.76,2498.48,569,,,,,,,
student,41m 38s,41m 43s,,5.02,2498.48,2503.5,569,,,,,,,
student,41m 43s,41m 46s,"Sometimes I think I just like to civil life, you know?",3.16,2503.5,2506.66,569,,,,,,,
student,41m 46s,41m 48s,Relax a little and raise a family.,2.28,2506.66,2508.94,569,,,,,,,
student,41m 48s,41m 49s,,0.4,2508.94,2509.34,569,,,,,,,
student,41m 49s,41m 50s,Settle down?,0.68,2509.34,2510.02,569,,,,,,,
student,41m 50s,41m 50s,Are you kidding?,0.84,2510.02,2510.86,569,,,,,,,
student,41m 50s,41m 50s,,0.08,2510.86,2510.94,569,,,,,,,
media,41m 50s,41m 52s,I'm at the top of my game.,1.32,2510.94,2512.26,570,,,,,,,
student,41m 52s,41m 54s,I'm right up there with the big dogs.,1.76,2512.26,2514.02,571,,,,,,,
student,41m 54s,41m 54s,"Girls, come on.",0.92,2514.02,2514.94,571,,,,,,,
student,41m 54s,41m 55s,,0.32,2514.94,2515.26,571,,,,,,,
teacher,41m 55s,41m 56s,Leave the saving of the world to the men?,1.6,2515.26,2516.86,572,,,,,,,
teacher,41m 56s,41m 57s,,0.4,2516.86,2517.26,572,,,,,,,
student,41m 57s,41m 58s,I don't think so.,0.96,2517.26,2518.22,573,,,,,,,
student,41m 58s,41m 59s,,1.76,2518.22,2519.98,573,,,,,,,
student,41m 59s,42m 1s,I don't think so.,1.04,2519.98,2521.02,573,,,,,,,
student,42m 1s,42m 3s,,2.633,2521.02,2523.653,573,,,,,,,
