speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
media,32m 18s,32m 24s,"So while ancient humans did eat less sugar compared to us, their teeth were still exposed to sugars.",6.56,1938.06,1944.62,334,,,,,,,
media,32m 24s,32m 24s,,0.32,1944.62,1944.94,334,,,,,,,
media,32m 24s,32m 37s,"That doesn't mean they were unable to treat their khakis, though archaeological remains showed that about fourteen thousand years ago, humans were already using sharpened flint to remove bits of rotten teeth.",12.33,1944.94,1957.27,334,,,,,,,
media,32m 37s,32m 37s,,0.4,1957.27,1957.67,334,,,,,,,
media,32m 37s,32m 44s,Ancient humans even made rudimentary drills to smooth out the rough holes left behind and these wax to plump.,7.28,1957.67,1964.95,334,,,,,,,
media,32m 44s,32m 55s,"Cavities on modern day fillings Today, we have much more sophisticated techniques and tools, which is fortunate because we also need to contend with our war damaging sugar guzzling.",10.87,1964.95,1975.82,334,,,,,,,
student,32m 55s,32m 57s,[Untranscribed],1.59,1975.82,1977.41,335,,,,,,,
media,32m 57s,33m 7s,"After the industrial revolution, the human incidence of cavities surged because suddenly we had technological advances that made refined sugar cheaper and",9.8,1977.41,1987.21,336,,,,,,,
student,33m 7s,33m 7s,accessible.,0.68,1987.21,1987.89,337,,,,,,,
student,33m 7s,33m 8s,,0.48,1987.89,1988.37,337,,,,,,,
media,33m 8s,33m 13s,"Today, an incredible ninety two percent of American adults have had cavities in their teeth.",5.6,1988.37,1993.97,338,,,,,,,
media,33m 13s,33m 14s,,0.24,1993.97,1994.21,338,,,,,,,
media,33m 14s,33m 20s,Some people are more susceptible to cavities due to genes that may cause certain weaknesses like softer enamel.,6.32,1994.21,2000.53,338,,,,,,,
media,33m 20s,33m 20s,,0.08,2000.53,2000.61,338,,,,,,,
media,33m 20s,33m 23s,But for most high sugar consumption is to blame.,3.16,2000.61,2003.77,338,,,,,,,
media,33m 23s,33m 24s,,0.4,2003.77,2004.17,338,,,,,,,
media,33m 24s,33m 27s,"However, we have developed other ways of minimizing cavities.",3.36,2004.17,2007.53,338,,,,,,,
media,33m 27s,33m 27s,,0.16,2007.53,2007.69,338,,,,,,,
media,33m 27s,33m 30s,Besides reducing our intake of sugar and starch.,2.8,2007.69,2010.49,338,,,,,,,
media,33m 30s,33m 30s,,0.4,2010.49,2010.89,338,,,,,,,
media,33m 30s,33m 43s,"In most toothpastes and many water supplies, we use tiny amounts of chlorite that strengthens teeth and encourages the growth of enamel crystals that build up a tooth's defenses against acid.",12.32,2010.89,2023.21,338,,,,,,,
media,33m 43s,33m 43s,,0.4,2023.21,2023.61,338,,,,,,,
media,33m 43s,33m 47s,"When cavities do develop, we use two fillings to fill and close.",3.81,2023.61,2027.42,338,,,,,,,
media,33m 47s,33m 47s,,0.15,2027.42,2027.57,338,,,,,,,
media,33m 47s,33m 50s,"Close off the infected area, preventing them from getting worse.",3.12,2027.57,2030.69,338,,,,,,,
media,33m 50s,33m 51s,,0.4,2030.69,2031.09,338,,,,,,,
media,33m 51s,34m 7s,"The best way to avoid a cavity is still cutting down on sugar intake and practicing good oral hygiene to get rid of the bacteria and their food sources that includes regular toothbrushing, falling and avoiding sugary starchy and sticky foods that cling to your teeth between",16.72,2031.09,2047.81,338,,,,,,,
student,34m 7s,34m 8s,meals.,0.32,2047.81,2048.13,339,,,,,,,
student,34m 8s,34m 8s,I don't think so.,0.72,2048.13,2048.85,339,,,,,,,
media,34m 8s,34m 15s,"Gradually, the population of sugar loving microbes in your mouth will decline, unlike the cavemen of yesteryear.",6.6,2048.85,2055.45,340,,,,,,,
media,34m 15s,34m 19s,"Today, we have the knowledge required to avert a cavity calamity.",3.8,2055.45,2059.25,340,,,,,,,
media,34m 19s,34m 19s,,0.08,2059.25,2059.33,340,,,,,,,
student,34m 19s,34m 20s,We just need to use it.,1.28,2059.33,2060.61,341,,,,,,,
student,34m 20s,34m 24s,,4.212,2060.61,2064.822,341,,,,,,,
silence,34m 24s,34m 26s,,1.868,2064.822,2066.69,342,,,,,,,
teacher,34m 26s,34m 30s,"Okay, so we're gonna do a time to climb.",4.04,2066.69,2070.73,343,,,,,,,
teacher,34m 30s,34m 31s,Hold up.,0.52,2070.73,2071.25,343,,,,,,,
student,34m 31s,34m 32s,Going too far.,0.88,2071.25,2072.13,344,,,,,,,
student,34m 32s,34m 33s,,1.28,2072.13,2073.41,344,,,,,,,
teacher,34m 33s,34m 35s,"Sorry, I clicked too fast.",1.76,2073.41,2075.17,345,,,,,,,
teacher,34m 35s,34m 35s,,0.08,2075.17,2075.25,345,,,,,,,
teacher,34m 35s,34m 36s,Time to climb.,0.96,2075.25,2076.21,345,,,,,,,
student,34m 36s,34m 37s,[Untranscribed],1.52,2076.21,2077.73,346,,,,,,,
teacher,34m 37s,34m 40s,"It's kind of like a game of five quiz, everybody.",2.48,2077.73,2080.21,347,,,,,,,
teacher,34m 40s,34m 40s,,0.349,2080.21,2080.559,347,,,,,,,
teacher,34m 40s,34m 42s,Let's see I'm feeling beachy.,2.16,2080.559,2082.719,347,,,,,,,
teacher,34m 42s,34m 43s,,0.64,2082.719,2083.359,347,,,,,,,
teacher,34m 43s,34m 44s,The beach vibe.,1.12,2083.359,2084.479,347,,,,,,,
teacher,34m 44s,34m 44s,,0.16,2084.479,2084.639,347,,,,,,,
teacher,34m 44s,34m 46s,So you gotta choose your character.,1.4,2084.639,2086.039,347,,,,,,,
teacher,34m 46s,34m 49s,I think It's nineteen of y' all logged in.,3.08,2086.039,2089.119,347,,,,,,,
teacher,34m 49s,34m 49s,,0.16,2089.119,2089.279,347,,,,,,,
teacher,34m 49s,34m 50s,I'll give you two minutes.,1.2,2089.279,2090.479,347,,,,,,,
teacher,34m 50s,34m 52s,"So at one fifty seven, I'm gonna go ahead and start.",2.32,2090.479,2092.799,347,,,,,,,
teacher,34m 52s,34m 53s,,0.56,2092.799,2093.359,347,,,,,,,
teacher,34m 53s,34m 55s,It's gonna be four questions,1.68,2093.359,2095.039,347,,,,,,,
student,34m 55s,34m 57s,[Untranscribed],2.96,2095.039,2097.999,348,,,,,,,
teacher,34m 57s,34m 58s,in two minutes.,0.88,2097.999,2098.879,349,,,,,,,
teacher,34m 58s,34m 58s,,0.098,2098.879,2098.977,349,,,,,,,
student,34m 58s,35m 1s,[Untranscribed],2.142,2098.977,2101.119,350,,,,,,,
teacher,35m 1s,35m 1s,¿You got a what?,0.8,2101.119,2101.919,351,,,,,,,
teacher,35m 1s,35m 2s,¿A ninja turtle?,1.04,2101.919,2102.959,351,,,,,,,
student,35m 2s,35m 6s,,3.451,2102.959,2106.41,352,,,,,,,
student,35m 6s,35m 6s,Yeah.,0.32,2106.41,2106.73,352,,,,,,,
student,35m 6s,35m 9s,,2.64,2106.73,2109.37,352,,,,,,,
teacher,35m 9s,35m 10s,"He got a cool little fit, too.",1.6,2109.37,2110.97,353,,,,,,,
student,35m 10s,35m 15s,[Untranscribed],4.32,2110.97,2115.29,354,,,,,,,
teacher,35m 15s,35m 17s,"All right, about one more minute, I'm gonna go ahead and hit.",2.32,2115.29,2117.61,355,,,,,,,
teacher,35m 17s,35m 18s,Start.,0.4,2117.61,2118.01,355,,,,,,,
student,35m 18s,35m 21s,,3.92,2118.01,2121.93,356,,,,,,,
student,35m 21s,35m 22s,Not the people.,0.68,2121.93,2122.61,356,,,,,,,
student,35m 22s,35m 31s,The bird throw a jump.,8.76,2122.61,2131.37,356,,,,,,,
student,35m 31s,35m 31s,,0.61,2131.37,2131.98,356,,,,,,,
student,35m 31s,35m 32s,Not jumping.,0.48,2131.98,2132.46,356,,,,,,,
student,35m 32s,35m 33s,No more jump.,0.96,2132.46,2133.42,356,,,,,,,
student,35m 33s,35m 34s,,0.64,2133.42,2134.06,356,,,,,,,
teacher,35m 34s,35m 35s,You can make them jump.,1.12,2134.06,2135.18,357,,,,,,,
teacher,35m 35s,35m 36s,I thought you just jumped on the dome.,1.44,2135.18,2136.62,357,,,,,,,
teacher,35m 36s,35m 37s,,0.88,2136.62,2137.5,357,,,,,,,
student,35m 37s,35m 38s,¿Are you just mad?,0.96,2137.5,2138.46,358,,,,,,,
student,35m 38s,35m 39s,,0.8,2138.46,2139.26,358,,,,,,,
teacher,35m 39s,35m 40s,¿What's a purple person?,1.2,2139.26,2140.46,359,,,,,,,
teacher,35m 40s,35m 40s,,0.4,2140.46,2140.86,359,,,,,,,
teacher,35m 40s,35m 41s,¿What's that?,0.64,2140.86,2141.5,359,1,,,,,,
teacher,35m 41s,35m 41s,,0.08,2141.5,2141.58,359,,,,,,,
student,35m 41s,35m 43s,That's a bed bug.,1.44,2141.58,2143.02,360,,,,,,,
student,35m 43s,35m 43s,,0.575,2143.02,2143.595,360,,,,,,,
teacher,35m 43s,35m 45s,[Untranscribed],1.907,2143.595,2145.502,361,,,,,,,
student,35m 45s,35m 50s,[Untranscribed],5.278,2145.502,2150.78,362,,,,,,,
teacher,35m 50s,35m 51s,We're not going there.,1.2,2150.78,2151.98,363,,,,,,,
teacher,35m 51s,35m 52s,,0.525,2151.98,2152.505,363,,,,,,,
student,35m 52s,35m 57s,,4.725,2152.505,2157.23,364,,,,,,,
student,35m 57s,35m 57s,Green.,0.4,2157.23,2157.63,364,,,,,,,
teacher,35m 57s,36m 0s,I'm the only green one about thirty seconds.,2.96,2157.63,2160.59,365,,,,,,,
teacher,36m 0s,36m 1s,,1.348,2160.59,2161.938,365,,,,,,,
student,36m 1s,36m 4s,[Untranscribed],2.092,2161.938,2164.03,366,,,,,,,
teacher,36m 4s,36m 5s,"All right, let's go ahead and start.",1.52,2164.03,2165.55,367,,,,,,,
teacher,36m 5s,36m 6s,,0.64,2165.55,2166.19,367,,,,,,,
student,36m 6s,36m 7s,¿You agree with?,1.04,2166.19,2167.23,368,,,,,,,
student,36m 7s,36m 10s,,2.77,2167.23,2170,368,,,,,,,
group,36m 10s,36m 16s,[Untranscribed],6.23,2170,2176.23,369,,,,,,,
teacher,36m 16s,36m 19s,[Untranscribed],3.64,2176.23,2179.87,370,,,,,,,
student,36m 19s,36m 20s,I gotta wait.,0.8,2179.87,2180.67,371,,,,,,,
student,36m 20s,36m 21s,I can't do it.,0.56,2180.67,2181.23,371,,,,,,,
student,36m 21s,36m 22s,I gotta wait for the next,0.96,2181.23,2182.19,371,,,,,,,
group,36m 22s,36m 29s,[Untranscribed],7.52,2182.19,2189.71,372,,,,,,,
student,36m 29s,36m 30s,There's only four questions.,1.12,2189.71,2190.83,373,,,,,,,
student,36m 30s,36m 35s,,5.04,2190.83,2195.87,373,,,,,,,
student,36m 35s,36m 36s,It's a quest.,0.72,2195.87,2196.59,373,,,,,,,
student,36m 36s,36m 38s,,1.68,2196.59,2198.27,373,,,,,,,
student,36m 38s,36m 45s,¿Is that a semity,6.88,2198.27,2205.15,373,,,,,,,
student,36m 45s,36m 53s,,8.78,2205.15,2213.93,373,,,,,,,
teacher,36m 53s,36m 55s,bacteria ruin our teeth?,1.24,2213.93,2215.17,374,,,,,,,
teacher,36m 55s,36m 55s,I can use.,0.6,2215.17,2215.77,374,,,,,,,
teacher,36m 55s,36m 55s,,0.08,2215.77,2215.85,374,,,,,,,
student,36m 55s,36m 56s,¿What?,0.4,2215.85,2216.25,375,,,,,,,
student,36m 56s,36m 56s,,0.683,2216.25,2216.933,375,,,,,,,
silence,36m 56s,36m 58s,,1.991,2216.933,2218.925,376,,,,,,,
student,36m 58s,37m 2s,,3.245,2218.925,2222.17,377,,,,,,,
student,37m 2s,37m 2s,Okay.,0.72,2222.17,2222.89,377,,,,,,,
student,37m 2s,37m 8s,,5.451,2222.89,2228.341,377,,,,,,,
silence,37m 8s,37m 12s,,3.749,2228.341,2232.09,378,,,,,,,
teacher,37m 12s,37m 12s,All right.,0.44,2232.09,2232.53,379,,,,,,,
teacher,37m 12s,37m 13s,Acids.,0.76,2232.53,2233.29,379,,,,,1,,
teacher,37m 13s,37m 13s,Most of.,0.24,2233.29,2233.53,379,,,,,1,,
teacher,37m 13s,37m 14s,Y' all got that.,0.56,2233.53,2234.09,379,,,,,1,,
teacher,37m 14s,37m 14s,Right.,0.32,2234.09,2234.41,379,,,,,1,,
teacher,37m 14s,37m 15s,,0.59,2234.41,2235,379,,,,,,,
group,37m 15s,37m 18s,[Untranscribed],3.19,2235,2238.19,380,,,,,,,
student,37m 18s,37m 19s,I'm at the top of the heels.,1.12,2238.19,2239.31,381,,,,,,,
student,37m 19s,37m 23s,,3.76,2239.31,2243.07,381,,,,,,,
teacher,37m 23s,37m 24s,¿Which food type contains?,1.84,2243.07,2244.91,382,1,,,,,,
teacher,37m 24s,37m 25s,Very little sugar.,0.96,2244.91,2245.87,382,1,,,,,,
student,37m 25s,37m 27s,[Untranscribed],1.28,2245.87,2247.15,383,,,,,,,
teacher,37m 27s,37m 28s,Very little sugar.,0.96,2247.15,2248.11,384,,,,,,,
student,37m 28s,37m 30s,[Untranscribed],1.89,2248.11,2250,385,,,,,,,
group,37m 30s,37m 49s,[Untranscribed],19.34,2250,2269.34,386,,,,,,,
teacher,37m 49s,37m 49s,"All right, me.",0.56,2269.34,2269.9,387,,,,,,,
group,37m 49s,37m 55s,[Untranscribed],5.1,2269.9,2275,388,,,,,,,
student,37m 55s,37m 57s,[Untranscribed],2.98,2275,2277.98,389,,,,,,,
teacher,37m 57s,37m 58s,Last question.,0.96,2277.98,2278.94,390,,,,,,,
teacher,37m 58s,37m 59s,,0.72,2278.94,2279.66,390,,,,,,,
teacher,37m 59s,38m 3s,¿What percentage of American adults have cavities in their teeth?,3.44,2279.66,2283.1,390,1,,,,,,
student,38m 3s,38m 5s,[Untranscribed],1.9,2283.1,2285,391,,,,,,,
group,38m 5s,38m 10s,[Untranscribed],5,2285,2290,392,,,,,,,
student,38m 10s,38m 14s,[Untranscribed],4.65,2290,2294.65,393,,,,,,,
teacher,38m 14s,38m 14s,All right.,0.28,2294.65,2294.93,394,,,,,,,
teacher,38m 14s,38m 15s,Ninety two percent.,0.92,2294.93,2295.85,394,,,,,,,
teacher,38m 15s,38m 16s,We'll see.,0.44,2295.85,2296.29,394,,,,,,,
student,38m 16s,38m 16s,I've got this.,0.68,2296.29,2296.97,395,,,,,,,
student,38m 16s,38m 18s,,1.76,2296.97,2298.73,395,,,,,,,
teacher,38m 18s,38m 20s,Let's see who our leaderboard is.,1.76,2298.73,2300.49,396,,,,,,,
teacher,38m 20s,38m 21s,,0.56,2300.49,2301.05,396,,,,,,,
student,38m 21s,38m 23s,"Jimmy D, All right.",2.0,2301.05,2303.05,397,,,,,,,
student,38m 23s,38m 23s,,0.8,2303.05,2303.85,397,,,,,,,
student,38m 23s,38m 24s,I got red.,0.8,2303.85,2304.65,397,,,,,,,
student,38m 24s,38m 26s,,1.44,2304.65,2306.09,397,,,,,,,
teacher,38m 26s,38m 26s,Okay.,0.84,2306.09,2306.93,398,,,,,,,
teacher,38m 26s,38m 28s,David Tabar.,1.4,2306.93,2308.33,398,,,,,,,
teacher,38m 28s,38m 28s,,0.64,2308.33,2308.97,398,,,,,,,
teacher,38m 28s,38m 29s,Okay.,0.52,2308.97,2309.49,398,,,,,,,
teacher,38m 29s,38m 32s,Colin Snorwin.,2.92,2309.49,2312.41,398,,,,,,,
teacher,38m 32s,38m 32s,,0.14,2312.41,2312.55,398,,,,,,,
teacher,38m 32s,38m 34s,Jeffrey TR,2.08,2312.55,2314.63,398,,,,,,,
student,38m 34s,38m 36s,[Untranscribed],1.97,2314.63,2316.6,399,,,,,,,
teacher,38m 36s,38m 39s,,2.59,2316.6,2319.19,400,,,,,,,
teacher,38m 39s,38m 39s,Got It.,0.4,2319.19,2319.59,400,,,,,,,
teacher,38m 39s,38m 39s,Right.,0.32,2319.59,2319.91,400,,,,,,,
student,38m 39s,38m 41s,[Untranscribed],1.52,2319.91,2321.43,401,,,,,,,
teacher,38m 41s,38m 42s,¿Who beans?,0.88,2321.43,2322.31,402,1,,,,,,
student,38m 42s,38m 43s,[Untranscribed],1.2,2322.31,2323.51,403,,,,,,,
teacher,38m 43s,38m 47s,"All right, this is another short video.",3.76,2323.51,2327.27,404,,,,,,,
teacher,38m 47s,38m 47s,,0.228,2327.27,2327.498,404,,,,,,,
student,38m 47s,38m 49s,,1.932,2327.498,2329.43,405,,,,,,,
student,38m 49s,38m 52s,Guess what This is Y' all lebron.,2.96,2329.43,2332.39,405,,,,,,,
student,38m 52s,38m 53s,,1.44,2332.39,2333.83,405,,,,,,,
teacher,38m 53s,38m 55s,Pimple juice.,1.28,2333.83,2335.11,406,,,,,,,
student,38m 55s,38m 57s,[Untranscribed],2.64,2335.11,2337.75,407,,,,,,,
teacher,38m 57s,38m 58s,Pimple juice.,1.16,2337.75,2338.91,408,,,,,,,
teacher,38m 58s,38m 59s,,0.55,2338.91,2339.46,408,,,,,,,
teacher,38m 59s,39m 8s,"I'm super mad because when I was in high school, it was like, doctor, lawyer, nurse, da da da.",8.8,2339.46,2348.26,408,,,,,,,
teacher,39m 8s,39m 9s,,0.8,2348.26,2349.06,408,,,,,,,
teacher,39m 9s,39m 11s,And so I went to college and I went to be a doctor.,2.56,2349.06,2351.62,408,,,,,,,
teacher,39m 11s,39m 12s,,0.8,2351.62,2352.42,408,,,,,,,
teacher,39m 12s,39m 13s,And I shadowed a doctor.,1.52,2352.42,2353.94,408,,,,,,,
teacher,39m 13s,39m 14s,,0.16,2353.94,2354.1,408,,,,,,,
teacher,39m 14s,39m 23s,"And if you really pay attention to what doctors do when you go to the doctor, they don't really do anything like, the nurse takes your temperatures situs.",8.96,2354.1,2363.06,408,,,,,,,
teacher,39m 23s,39m 23s,,0.32,2363.06,2363.38,408,,,,,,,
teacher,39m 23s,39m 28s,"Give you shots, all that the doctors come in and they be like, okay, cool.",5.32,2363.38,2368.7,408,,,,,,,
teacher,39m 28s,39m 29s,,0.48,2368.7,2369.18,408,,,,,,,
teacher,39m 29s,39m 31s,They write your prescription and leave back out.,1.92,2369.18,2371.1,408,,,,,,,
teacher,39m 31s,39m 31s,,0.08,2371.1,2371.18,408,,,,,,,
teacher,39m 31s,39m 35s,But the nurse is the one that gives you the shots that stitches off or dirty stuff.,4.56,2371.18,2375.74,408,,,,,,,
teacher,39m 35s,39m 39s,"And so when I went and I followed a doctor, I was like, i don't want to do this.",4.24,2375.74,2379.98,408,,,,,,,
teacher,39m 39s,39m 41s,And also I'm a family woman.,2.0,2379.98,2381.98,408,,,,,,,
teacher,39m 41s,39m 42s,,0.08,2381.98,2382.06,408,,,,,,,
teacher,39m 42s,39m 45s,"So I guess before I had family, like, family's important to me.",3.24,2382.06,2385.3,408,,,,,,,
teacher,39m 45s,39m 47s,So I travel a lot to go visit my family.,2.52,2385.3,2387.82,408,,,,,,,
teacher,39m 47s,39m 50s,"I'm like, I don't want to work seventy plus hours as a surgeon.",2.96,2387.82,2390.78,408,,,,,,,
teacher,39m 50s,39m 51s,,0.24,2390.78,2391.02,408,,,,,,,
teacher,39m 51s,39m 53s,So you know what med school ain't for me.,2.41,2391.02,2393.43,408,,,,,,,
teacher,39m 53s,39m 53s,,0.16,2393.43,2393.59,408,,,,,,,
teacher,39m 53s,39m 58s,"I got into med school, but I was just like, That's not what I want to do in my life.",4.56,2393.59,2398.15,408,,,,,,,
teacher,39m 58s,40m 1s,"But had I known that I could have went to med school and be like, Dr.",3.76,2398.15,2401.91,408,,,,,,,
teacher,40m 1s,40m 4s,P***** popper and pop bumps and sis all day.,2.8,2401.91,2404.71,408,,,,,,,
teacher,40m 4s,40m 5s,,0.8,2404.71,2405.51,408,,,,,,,
teacher,40m 5s,40m 8s,"That would have had me because I'm like, my favorite thing to do.",3.28,2405.51,2408.79,408,,,,,,,
teacher,40m 8s,40m 9s,,0.32,2408.79,2409.11,408,,,,,,,
teacher,40m 9s,40m 9s,"Oh, my gosh.",0.76,2409.11,2409.87,408,,,,,,,
student,40m 9s,40m 11s,"Like, sometimes I see y' all.",1.56,2409.87,2411.43,409,,,,,,,
student,40m 11s,40m 11s,,0.24,2411.43,2411.67,409,,,,,,,
teacher,40m 11s,40m 13s,I see the boys with their bumps.,1.52,2411.67,2413.19,410,,,,,,,
teacher,40m 13s,40m 13s,And I just want to go.,0.8,2413.19,2413.99,410,,,,,,,
teacher,40m 13s,40m 14s,,0.96,2413.99,2414.95,410,,,,,,,
student,40m 14s,40m 17s,But I would keep my Jamaica.,2.74,2414.95,2417.69,411,,,,,,,
student,40m 17s,40m 18s,,0.31,2417.69,2418.0,411,,,,,,,
teacher,40m 18s,40m 21s,"But like my brother, he has these nasty bumps on his back.",3.04,2418.0,2421.04,412,,,,,,,
teacher,40m 21s,40m 21s,,0.8,2421.04,2421.84,412,,,,,,,
teacher,40m 21s,40m 23s,My favorite thing to do is,1.28,2421.84,2423.12,412,,,,,,,
student,40m 23s,40m 24s,[Untranscribed],1.11,2423.12,2424.23,413,,,,,,,
teacher,40m 24s,40m 28s,[Untranscribed],4.0,2424.23,2428.23,414,,,,,,,
student,40m 28s,40m 29s,[Untranscribed],1.53,2428.23,2429.76,415,,,,,,,
teacher,40m 29s,40m 31s,"just like, I just want to do it.",1.68,2429.76,2431.44,416,,,,,,,
student,40m 31s,40m 32s,[Untranscribed],1.12,2431.44,2432.56,417,,,,,,,
teacher,40m 32s,40m 34s,"¿Some church members should be like,",1.92,2432.56,2434.48,418,,,,,,,
student,40m 34s,40m 46s,,11.57,2434.48,2446.05,419,,,,,,,
student,40m 46s,40m 47s,do you wear gloves?,1.04,2446.05,2447.09,419,,,,,,,
student,40m 47s,40m 48s,,1.04,2447.09,2448.13,419,,,,,,,
student,40m 48s,40m 50s,"I was gonna say, if you don't wear no gloves.",2.08,2448.13,2450.21,419,,,,,,,
student,40m 50s,40m 50s,,0.48,2450.21,2450.69,419,,,,,,,
teacher,40m 50s,40m 53s,"But I'm saying that if I would have known that, I could be.",2.36,2450.69,2453.05,420,,,,,,,
teacher,40m 53s,40m 54s,¿Have y' all ever seen Dr.,0.96,2453.05,2454.01,420,,,,,,,
teacher,40m 54s,40m 54s,Pimple Popper?,0.84,2454.01,2454.85,420,,,,,,,
teacher,40m 54s,40m 55s,"Yes, he has.",0.68,2454.85,2455.53,420,,,,,,,
teacher,40m 55s,40m 56s,"Oh, I love Dr.",1.04,2455.53,2456.57,420,,,,,,,
teacher,40m 56s,40m 57s,Pimple Popper.,0.8,2456.57,2457.37,420,,,,,,,
teacher,40m 57s,41m 5s,"Like, the only reason why I downloaded TikTok is because she stopped posting videos on Facebook and she started posting them on TikTok.",8.52,2457.37,2465.89,420,,,,,,,
teacher,41m 5s,41m 6s,,0.24,2465.89,2466.13,420,,,,,,,
teacher,41m 6s,41m 8s,So then I had to download TikTok so I could watch her videos.,2.64,2466.13,2468.77,420,,,,,,,
teacher,41m 8s,41m 9s,,0.87,2468.77,2469.64,420,,,,,,,
teacher,41m 9s,41m 10s,That's the only reason.,0.84,2469.64,2470.48,420,,,,,,,
teacher,41m 10s,41m 11s,Like my.,0.6,2470.48,2471.08,420,,,,,,,
teacher,41m 11s,41m 12s,,0.96,2471.08,2472.04,420,,,,,,,
teacher,41m 12s,41m 13s,That's who I follow.,1.04,2472.04,2473.08,420,,,,,,,
teacher,41m 13s,41m 13s,,0.32,2473.08,2473.4,420,,,,,,,
student,41m 13s,41m 14s,I think you're a little.,1.04,2473.4,2474.44,421,,,,,,,
student,41m 14s,41m 15s,,0.8,2474.44,2475.24,421,,,,,,,
teacher,41m 15s,41m 19s,"Yes, if I would have known, I could have went to college to, like, be a dermatologist.",4.64,2475.24,2479.88,422,,,,,,,
teacher,41m 19s,41m 19s,,0.08,2479.88,2479.96,422,,,,,,,
teacher,41m 19s,41m 23s,"Like, when my thoughts are dermatologists is people who just give you creams.",3.6,2479.96,2483.56,422,,,,,,,
teacher,41m 23s,41m 23s,,0.24,2483.56,2483.8,422,,,,,,,
teacher,41m 23s,41m 29s,I didn't think about people who like pop cyst and remove cancer and all that.,6.08,2483.8,2489.88,422,,,,,,,
teacher,41m 29s,41m 29s,,0.08,2489.88,2489.96,422,,,,,,,
teacher,41m 29s,41m 31s,I didn't think about that.,1.2,2489.96,2491.16,422,,,,,,,
teacher,41m 31s,41m 31s,,0.56,2491.16,2491.72,422,,,,,,,
teacher,41m 31s,41m 33s,So this is Pimple Juice.,1.64,2491.72,2493.36,422,,,,,,,
teacher,41m 33s,41m 35s,Y' all Pimple Juice.,2.29,2493.36,2495.65,422,,,,,,,
student,41m 35s,41m 37s,[Untranscribed],2.0,2495.65,2497.65,423,,,,,,,
teacher,41m 37s,41m 39s,It's amazing.,1.36,2497.65,2499.01,424,,,,,1,,
teacher,41m 39s,41m 39s,,0.4,2499.01,2499.41,424,,,,,1,,
teacher,41m 39s,41m 40s,I love it.,0.8,2499.41,2500.21,424,,,,,1,,
teacher,41m 40s,41m 40s,,0.24,2500.21,2500.45,424,,,,,,,
student,41m 40s,41m 41s,Pimple Juice.,0.88,2500.45,2501.33,425,,,,,,,
student,41m 41s,41m 42s,,1.52,2501.33,2502.85,425,,,,,,,
teacher,41m 42s,41m 43s,Pimple juice.,1.12,2502.85,2503.97,426,,,,,,,
teacher,41m 43s,41m 44s,,0.53,2503.97,2504.5,426,,,,,,,
student,41m 44s,41m 45s,[Untranscribed],1.23,2504.5,2505.73,427,,,,,,,
media,41m 45s,41m 49s,Today we're gonna look at Pimple Juice under the new microscope.,3.84,2505.73,2509.57,428,,,,,,,
media,41m 49s,41m 50s,,0.56,2509.57,2510.13,428,,,,,,,
media,41m 50s,41m 54s,Each one of those circles is an immune cell or white blood cell.,4.4,2510.13,2514.53,428,,,,,,,
media,41m 54s,41m 54s,,0.16,2514.53,2514.69,428,,,,,,,
media,41m 54s,42m 0s,"These are properly neutrophils, which are usually the first cell to respond to an infection.",5.36,2514.69,2520.05,428,,,,,,,
student,42m 0s,42m 1s,[Untranscribed],1.03,2520.05,2521.08,429,,,,,,,
media,42m 1s,42m 5s,"It's kind of weird to think about, but literally in just a tiny drop of pimple pus.",4.36,2521.08,2525.44,430,,,,,,,
media,42m 5s,42m 7s,There's also we're gonna look at Pimple Juice.,2.12,2525.44,2527.56,430,,,,,,,
student,42m 7s,42m 10s,[Untranscribed],3.2,2527.56,2530.76,431,,,,,,,
teacher,42m 10s,42m 11s,Pimple Juice.,1.04,2530.76,2531.8,432,,,,,,,
group,42m 11s,42m 14s,[Untranscribed],2.72,2531.8,2534.52,433,,,,,,,
media,42m 14s,42m 19s,Pimple Juice usually to respond to an infection.,5.44,2534.52,2539.96,434,,,,,,,
media,42m 19s,42m 20s,,0.4,2539.96,2540.36,434,,,,,,,
media,42m 20s,42m 25s,"It's so gross weird to think about, but literally in just a tiny drop of pimple pest.",4.96,2540.36,2545.32,434,,,,,,,
media,42m 25s,42m 26s,¿Was it a room going to look at?,1.34,2545.32,2546.66,434,,,,,,,
student,42m 26s,42m 29s,[Untranscribed],3.2,2546.66,2549.86,435,,,,,,,
media,42m 29s,42m 34s,Each one of those circles is an immune cell or light blood cell.,4.24,2549.86,2554.1,436,,,,,,,
media,42m 34s,42m 34s,,0.4,2554.1,2554.5,436,,,,,,,
media,42m 34s,42m 39s,So pelprit are usually the first cell to respond to an infection.,5.12,2554.5,2559.62,436,,,,,,,
media,42m 39s,42m 40s,,0.8,2559.62,2560.42,436,,,,,,,
media,42m 40s,42m 45s,It's kind of weird to think about that literally in just a tiny drop of pimple pests.,4.88,2560.42,2565.3,436,,,,,,,
student,42m 45s,42m 47s,There's a whole battle raging on.,1.84,2565.3,2567.14,437,,,,,,,
student,42m 47s,42m 47s,,0.8,2567.14,2567.94,437,,,,,,,
