speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
student,40m 12s,40m 13s,[Untranscribed],1.029,2412.498,2413.527,387,,,,,,,
silence,40m 13s,40m 17s,,3.983,2413.527,2417.51,388,,,,,,,
student,40m 17s,40m 35s,[Untranscribed],17.685,2417.51,2435.195,389,,,,,,,
silence,40m 35s,40m 39s,,4.725,2435.195,2439.92,390,,,,,,,
student,40m 39s,41m 2s,[Untranscribed],22.207,2439.92,2462.127,391,,,,,,,
silence,41m 2s,41m 5s,,3.375,2462.127,2465.502,392,,,,,,,
student,41m 5s,41m 10s,[Untranscribed],5.058,2465.502,2470.56,393,,,,,,,
teacher,41m 10s,41m 12s,Did you guys all turn in the packet yesterday too?,2.24,2470.56,2472.8,394,,,,,,,
teacher,41m 12s,41m 13s,,0.89,2472.8,2473.69,394,,,,,,,
teacher,41m 13s,41m 14s,Holdable on my.,0.88,2473.69,2474.57,394,,,,,,,
teacher,41m 14s,41m 15s,We're all good.,0.64,2474.57,2475.21,394,,,,,1,,
teacher,41m 15s,41m 16s,"All right, sweet.",0.96,2475.21,2476.17,394,,,,,1,,
group,41m 16s,41m 19s,[Untranscribed],3.49,2476.17,2479.66,395,,,,,,,
silence,41m 19s,41m 22s,,2.835,2479.66,2482.495,396,,,,,,,
group,41m 22s,41m 25s,[Untranscribed],2.505,2482.495,2485,397,,,,,,,
student,41m 25s,41m 29s,[Untranscribed],4.043,2485,2489.043,398,,,,,,,
silence,41m 29s,41m 32s,,3.274,2489.043,2492.317,399,,,,,,,
student,41m 32s,41m 39s,[Untranscribed],7.459,2492.317,2499.775,400,,,,,,,
silence,41m 39s,41m 50s,,10.327,2499.775,2510.103,401,,,,,,,
teacher,41m 50s,41m 52s,[Untranscribed],1.997,2510.103,2512.1,402,,,,,,,
student,41m 52s,41m 54s,[Untranscribed],2.407,2512.1,2514.507,403,,,,,,,
silence,41m 54s,41m 58s,,3.999,2514.507,2518.507,404,,,,,,,
student,41m 58s,42m 2s,[Untranscribed],3.999,2518.507,2522.506,405,,,,,,,
silence,42m 2s,42m 6s,,3.999,2522.506,2526.505,406,,,,,,,
student,42m 6s,42m 8s,[Untranscribed],1.552,2526.505,2528.058,407,,,,,,,
silence,42m 8s,42m 9s,,1.772,2528.058,2529.83,408,,,,,,,
student,42m 9s,42m 12s,[Untranscribed],2.666,2529.83,2532.496,409,,,,,,,
silence,42m 12s,42m 18s,,5.872,2532.496,2538.368,410,,,,,,,
student,42m 18s,42m 24s,[Untranscribed],6.48,2538.368,2544.848,411,,,,,,,
silence,42m 24s,42m 29s,,4.523,2544.848,2549.371,412,,,,,,,
student,42m 29s,42m 30s,[Untranscribed],1.282,2549.371,2550.653,413,,,,,,,
silence,42m 30s,42m 32s,,1.856,2550.653,2552.51,414,,,,,,,
student,42m 32s,42m 40s,[Untranscribed],8.016,2552.51,2560.525,415,,,,,,,
silence,42m 40s,42m 48s,,8.269,2560.525,2568.794,416,,,,,,,
student,42m 48s,42m 52s,[Untranscribed],3.578,2568.794,2572.372,417,,,,,,,
silence,42m 52s,42m 55s,,3.139,2572.372,2575.51,418,,,,,,,
student,42m 55s,42m 59s,[Untranscribed],4.236,2575.51,2579.746,419,,,,,,,
silence,42m 59s,43m 7s,,7.762,2579.746,2587.508,420,,,,,,,
student,43m 7s,43m 15s,[Untranscribed],7.999,2587.508,2595.507,421,,,,,,,
group,43m 15s,43m 45s,[Untranscribed],29.493,2595.507,2625,422,,,,,,,
student,43m 45s,44m 15s,[Untranscribed],30.397,2625,2655.397,423,,,,,,,
silence,44m 15s,44m 23s,,8.1,2655.397,2663.497,424,,,,,,,
student,44m 23s,44m 24s,[Untranscribed],1.012,2663.497,2664.509,425,,,,,,,
silence,44m 24s,44m 26s,,1.991,2664.509,2666.5,426,,,,,,,
student,44m 26s,44m 29s,[Untranscribed],3.105,2666.5,2669.605,427,,,,,,,
silence,44m 29s,44m 34s,,5.164,2669.605,2674.769,428,,,,,,,
student,44m 34s,44m 54s,[Untranscribed],20.031,2674.769,2694.8,429,,,,,,,
silence,44m 54s,44m 57s,,2.531,2694.8,2697.331,430,,,,,,,
student,44m 57s,45m 0s,[Untranscribed],2.839,2697.331,2700.17,431,,,,,,,
